station,state,latitude,longitude,elevation,avg_temp,total_prcp
SELDOVIA AP,AK,59.4433,-151.7017,8.8,40.347153846153844,21.79528736
SELINSGROVE PENN VLY AP,PA,40.8206,-76.8642,135.3,54.79838461538461,30.314977
SEXTON SUMMIT,OR,42.6003,-123.3642,1168.0,51.017346153846155,33.79923085
SHEBOYGAN CO MEM AP,WI,43.7694,-87.8506,227.4,49.03146153846154,27.496077839999998
SHELBYVILLE MUNI AP,IN,39.5781,-85.8033,245.1,59.13153846153846,33.80710487
SHELTON SANDERSON FLD,WA,47.2381,-123.1408,82.6,53.44640926640927,46.88191508
SHERIDAN CO AP,WY,44.7694,-106.9689,1202.4,49.84473282442748,15.17717355
SHIRLEY BROOKHAVEN AP,NY,40.8217,-72.8689,25.0,55.25807692307693,26.09450228
SHREVEPORT,LA,32.4506,-93.8411,83.2,70.56740458015267,30.12993753
SHREVEPORT DWTN AP,LA,32.5428,-93.745,54.6,71.46883720930232,23.92520977
SIDNEY MUNI AP,NE,41.1014,-102.9847,1313.4,53.26710424710425,5.99606623
SIOUX CITY GATEWAY AP,IA,42.3914,-96.3792,333.8,54.941412213740456,20.49213705
SIOUX FALLS,SD,43.5878,-96.7289,435.9,52.72335877862596,17.78741118
SISSETON MUNI AP,SD,45.6689,-96.9914,353.9,49.58807692307692,13.45670018
SITKA AIRPORT,AK,57.0481,-135.3647,4.3,46.7741923076923,53.5827061
SKAGWAY AP,AK,59.4556,-135.3239,6.1,46.01023622047244,14.66142524
SLIDELL AP,LA,30.3433,-89.8222,8.2,71.78692307692307,56.216565790000004
SOMERVILLE SOMERSET AP,NJ,40.6239,-74.6694,32.0,56.093346153846156,30.87796943
SOUTH BEND MICHIANA RGNL AP,IN,41.7072,-86.3164,235.6,53.65564885496183,28.75985805
SOUTH LAKE TAHOE AP,CA,38.8983,-119.9947,1924.5,47.401769230769226,34.87009757
SPENCER MUNI AP,IA,43.1644,-95.2017,407.8,52.12988326848249,19.90158555
SPOKANE FELTS FLD,WA,47.6831,-117.3214,595.3,53.21393822393822,13.106306290000001
SPOKANE INTL AP,WA,47.6217,-117.5281,717.2,52.45026717557251,14.00394457
SPRINGFIELD,MO,37.2353,-93.4003,389.5,61.886870229007634,43.01970827
SPRINGFIELD CAPITAL AP,IL,39.8447,-89.6839,181.1,59.882137404580156,25.06694267
SPRINGFIELD COMANCHE,CO,37.2833,-102.6139,1335.9,56.96080769230769,17.47638739
SPRINGFIELD HARTNESS AP,VT,43.3436,-72.5178,176.2,49.00790697674419,30.52757554
ST CHARLES CO AP,MO,38.9286,-90.4281,132.9,61.11899613899614,26.87009325
ST CLOUD RGNL AP,MN,45.5433,-94.0514,310.3,48.59297709923664,21.314972140000002
ST GEORGE ISLAND AP,AK,56.6,-169.565,38.1,36.37657142857143,14.96457501
ST INIGOES WEBSTER NOLF,MD,38.1417,-76.4292,6.4,62.161814671814675,29.889779920000002
ST JOHNS INDUSTRIAL AP,AZ,34.5183,-109.3792,1747.4,59.40188461538462,5.71260151
ST JOSEPH ROSECRANS AP,MO,39.7736,-94.9233,249.3,59.42828793774319,20.44489293
ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.3736,161.8,63.94381679389313,30.39765421
ST LOUIS SPRT OF S L AP,MO,38.6572,-90.6558,140.8,61.1786923076923,29.85828384
ST PAUL DOWNTOWN AP,MN,44.9319,-93.0556,213.4,51.515115384615385,22.440957
ST PAUL ISLAND AP,AK,57.1553,-170.2222,10.7,36.983664122137405,14.13780291
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,77.00802325581395,42.61813325
ST PETERSBURG INTL AP,FL,27.9106,-82.6875,3.4,76.8484942084942,45.30317407
STANLEY RS,ID,44.1708,-114.9272,1979.7,41.352384615384615,23.88583967
STILLWATER RGNL AP,OK,36.1625,-97.0894,299.9,64.97011538461538,27.165369
STOCKTON METRO AP,CA,37.8892,-121.2258,7.9,65.78068965517241,15.63780372
SUSSEX AP,NJ,41.2003,-74.6231,128.3,53.55846153846154,31.57875721
SYRACUSE HANCOCK INTL AP,NY,43.1111,-76.1039,125.9,51.473320610687026,33.77167178
Sacajawea,MT,45.87,-110.93,1996.4,43.988409090909094,33.870097030000004
Saddle Mountain,OR,45.54,-123.37,947.9,47.49704545454545,75.48429273
Saddle Mtn.,MT,45.69,-113.97,2420.1,40.18931818181818,28.79922815
Salmon Meadows,WA,48.66,-119.84,1359.4,43.03795454545455,16.05118977
Salt Creek Falls,OR,43.61,-122.12,1286.3,45.74477272727273,58.66932302
Salt River Summit,WY,42.51,-110.91,2365.2,44.58083650190114,23.95276884
San Antonio Sink,NM,36.86,-106.23,2773.7,44.282272727272726,17.15748958
Sand Lake,WY,41.46,-106.28,3063.2,37.514545454545456,31.870095950000003
Sandstone RS,WY,41.11,-107.17,2484.1,44.69204545454546,18.13386806
Santa Fe,NM,35.77,-105.78,3488.4,40.57181818181818,26.8504082
Santiam Jct.,OR,44.44,-121.95,1140.0,47.032045454545454,58.19294481
Sasse Ridge,WA,47.38,-121.06,1322.8,43.27423076923077,32.14962366
Satus Pass,WA,45.99,-120.68,1207.0,47.381818181818176,25.56694294
Sawmill Ridge,WA,47.16,-121.42,1414.3,42.54636363636364,36.8504136
Sawtooth,CO,40.14,-105.59,2932.2,41.40159090909091,36.94883885
Schneider Meadows,OR,45.0,-117.17,1645.9,43.84659090909091,40.157502
Schwartz Lake,ID,44.85,-113.84,2603.0,40.788636363636364,23.759855350000002
Schweitzer Basin,ID,48.37,-116.64,1856.2,41.196363636363635,40.14962798
Secesh Summit,ID,45.19,-115.97,1987.3,42.716818181818184,38.25986318
Sedgwick Peak,ID,42.52,-111.96,2392.7,44.023863636363636,34.35828627
Seeley Creek,UT,39.31,-111.43,3020.6,40.97340909090909,19.15749066
Seine Creek,OR,45.53,-123.3,627.9,49.986363636363635,53.28743035
Senorita Divide #2,NM,36.0,-106.83,2621.3,46.729318181818186,15.83859123
Sentinel Butte,WA,48.86,-118.4,1426.5,45.3725,18.36221464
Sevenmile Marsh,OR,42.7,-122.14,1737.4,45.51022727272728,52.83861121
Seventysix Creek,NV,41.74,-115.47,2164.1,45.5,18.8582779
Shanghi Summit,ID,46.57,-115.74,1392.9,47.67840909090909,42.07876288
Sheep Canyon,WA,46.19,-122.25,1216.2,44.366136363636365,114.17722701
Sheep Mtn.,ID,43.21,-111.69,2002.5,45.65272727272727,22.84646903
Shell Creek,WY,44.5,-107.43,2920.0,36.12568181818182,21.905523640000002
Sherwin,ID,46.95,-116.34,975.4,47.726136363636364,28.885842370000002
Short Creek,MT,44.98,-111.95,2133.6,44.2475,15.846465250000001
Shower Falls,MT,45.4,-110.96,2468.9,38.22840909090909,34.224427930000004
Silver Creek,OR,42.96,-121.18,1749.6,47.33613636363636,23.44489455
Silver Creek Divide,NM,33.37,-108.71,2743.2,47.93272727272727,23.94883183
Silvies,OR,42.75,-118.69,2130.6,45.305,19.82678236
Skalkaho Summit,MT,46.24,-113.77,2209.8,40.02840909090909,26.52757338
Skate Creek,WA,46.64,-121.83,1149.1,45.32273764258555,67.50003645
Skookum Creek,WA,47.68,-121.61,1008.9,46.38022727272727,89.0945363
Sleeping Woman,MT,47.18,-114.33,1874.5,44.40090909090909,29.464582840000002
Slug Creek Divide,ID,42.56,-111.3,2202.2,43.95227272727273,33.7401757
Slumgullion,CO,37.99,-107.2,3486.9,38.647045454545456,18.74410461
Smiley Mountain,ID,43.73,-113.83,2901.7,39.65954545454546,38.53545388
Smith Ridge,OR,44.3,-122.04,996.7,50.94227272727273,60.377985360000004
Snake River Station,WY,44.13,-110.67,2109.2,41.43733840304183,29.46851985
Snider Basin,WY,42.49,-110.53,2456.7,41.24980988593156,20.84253094
Snow Mountain,OR,43.95,-119.54,1898.9,44.73090909090909,19.24016787
Snowslide Canyon,AZ,35.34,-111.65,2965.7,43.8725,33.56694726
Soldier Park,WY,44.35,-107.01,2657.9,39.79590909090909,24.74017084
Soldier R.S.,ID,43.48,-114.83,1749.6,46.81454545454546,26.2598567
Somsen Ranch,ID,42.95,-111.36,2072.6,45.215,24.97245443
Sonora Pass,CA,38.31,-119.6,2690.5,42.50340909090909,57.47640899
Sourdough Gulch,WA,46.24,-117.39,1219.2,51.435227272727275,14.649614210000001
South Fork Bull Run,OR,45.45,-122.03,819.9,48.45909090909091,89.07878826
South Mtn.,ID,42.76,-116.9,1981.2,48.38272727272727,32.255922930000004
South Pass,WY,42.57,-108.84,2755.4,40.155227272727274,32.92521463
Spencer Meadow,WA,46.18,-121.93,1036.3,45.07590909090909,85.27957361
Spirit Lake,WA,46.26,-122.18,1072.9,46.56909090909091,65.18507457
Spirit Lk,UT,40.84,-110.01,3119.6,37.419090909090905,22.661429560000002
Spratt Creek,CA,38.67,-119.82,1863.9,49.59772727272727,48.57876639
Spring Creek Divide,WY,42.53,-110.66,2743.2,39.047954545454544,33.74411271
Spruce Springs,WA,46.18,-117.54,1737.4,45.61727272727273,29.04332277
Spur Park,MT,46.78,-110.62,2468.9,38.5140909090909,21.6141849
Squaw Flat,ID,44.77,-116.25,1902.0,43.88340909090909,48.64963257
Squaw Springs,UT,38.5,-112.01,2775.2,44.30023346303502,18.157490120000002
Squaw Valley G.C.,CA,39.19,-120.26,2447.2,44.644318181818186,80.28350792
St. Lawrence Alt,WY,43.03,-109.17,2627.4,41.62386363636364,22.84646903
Stahl Peak,MT,48.91,-114.86,1837.9,38.8890909090909,39.55907648
Stampede Pass,WA,47.27,-121.34,1173.5,42.59136363636364,46.54333222
Starr Ridge,OR,44.26,-119.02,1600.2,48.24363636363636,15.866150300000001
State Line,CA,41.99,-120.72,1731.3,49.385,20.44489293
Stillwater Creek,CO,40.23,-105.92,2657.9,43.36113636363636,12.93701486
Strawberry,OR,42.13,-120.84,1758.7,47.89727272727272,22.06694105
Strawberry Divide,UT,40.16,-111.21,2475.9,45.995000000000005,23.07875262
Stringer Creek,MT,46.93,-110.9,1996.4,40.844545454545454,17.77166314
Stuart Mountain,MT,47.0,-113.93,2255.5,41.14181818181818,34.64175099
Stump Lakes,CO,37.48,-107.63,3413.8,38.90886363636364,27.35434548
Sucker Creek,WY,44.72,-107.4,2706.6,39.3725,26.35040793
Summer Rim,OR,42.7,-120.8,2158.0,44.27954545454545,28.35434602
Summit Creek,AK,60.62,-149.53,426.7,36.25727272727273,19.14961664
Summit Lake,OR,43.45,-122.14,1709.9,41.650454545454544,61.07089912
Summit Lk,NV,41.49,-119.0,2319.2,45.99227272727273,18.98426222
Summit Meadow,CA,38.4,-119.54,2838.6,41.824318181818185,36.76773639
Sun Pass,OR,42.79,-121.98,1645.9,46.51863636363636,34.263798030000004
Sunflower Flat,UT,38.05,-111.34,3034.9,43.32159090909091,18.86615192
Sunset,ID,47.56,-115.82,1688.6,43.4675,34.28348308
Surprise Lakes,WA,46.09,-121.76,1307.6,41.87477272727273,78.36618405
Susitna Valley High,AK,62.13,-150.04,114.3,37.82272727272728,14.36221248
Suu Ranch,UT,37.6,-112.92,2493.0,46.11022727272727,22.9527683
Swamp Creek,WA,48.57,-120.78,1197.9,42.94386363636364,25.354344400000002
Swan Lake Mtn,OR,42.41,-121.68,2081.8,44.33613636363636,33.86222301
Swede Peak,ID,43.63,-113.97,2328.7,43.086363636363636,28.9763936
Swift Creek,WA,46.16,-122.18,1353.3,44.66613636363637,136.38590042
Sylvan Lake,WY,44.48,-110.16,2566.4,38.52909090909091,34.251987
Sylvan Road,WY,44.46,-110.14,2170.2,39.30704545454545,25.76379344
TACOMA NARROWS AP,WA,47.2675,-122.5761,89.0,53.50376923076923,30.06300836
TALKEETNA AP,AK,62.32,-150.095,106.7,39.82793893129771,15.96063854
TALLAHASSEE,FL,30.3975,-84.3289,19.2,71.39423664122138,48.7008137
TALLULAH VICKSBURG AP,LA,32.35,-91.0278,26.2,69.83946153846153,50.90160229
TAMPA INTL AP,FL,27.9619,-82.5403,5.8,76.53763358778626,40.09450984
TAUNTON MUNI AP,MA,41.8756,-71.0211,13.1,52.767065637065635,28.32284994
TEKAMAH MUNI AP,NE,41.7636,-96.1778,313.3,55.80084615384615,23.40158744
TERRE HAUTE HULMAN RGNL AP,IN,39.4519,-87.3089,175.3,58.83046511627907,35.9842714
TERRELL MUNI AP,TX,32.71,-96.2672,144.8,70.2326923076923,31.27954445
TETERBORO AP,NJ,40.85,-74.0614,2.7,58.15252918287938,34.06694753
TEXARKANA WEBB FLD,AR,33.4536,-94.0075,110.0,68.08307692307692,40.12600592
THE DALLES MUNI AP,WA,45.6194,-121.1661,71.6,57.131115384615384,7.99606731
THEODORE ROOSEVELT AP,ND,46.7994,-102.7972,786.4,47.27320610687023,9.4094539
TOLEDO EXPRESS AP,OH,41.5886,-83.8014,203.9,54.267786259541985,27.62206216
TOLEDO METCALF FLD,OH,41.5631,-83.4764,189.6,55.877346153846155,25.913399820000002
TONOPAH,NV,38.0511,-117.0903,1644.4,58.089615384615385,3.53149797
TOPEKA FORBES FLD,KS,38.9503,-95.6639,325.2,61.0784046692607,32.80710433
TOPEKA MUNI AP,KS,39.0725,-95.6261,267.0,60.81648854961832,34.56301079
TORRINGTON MUNI AP,WY,42.0647,-104.1528,1281.7,54.11992307692308,11.2204785
TRAVERSE CITY CHERRY CPTL AP,MI,44.7408,-85.5825,188.4,50.39496153846154,22.07481507
TRENTON MERCER CO AP,NJ,40.2769,-74.8158,56.1,57.696384615384616,33.01970287
TRINIDAD PERRY STOKES AP,CO,37.2622,-104.3378,1749.9,56.85903846153846,17.13386752
TROY MUNI AP,AL,31.8606,-86.0122,121.0,68.62515384615385,57.61420434
TRUTH OR CONSEQUENCE AP,NM,33.2367,-107.2681,1478.3,66.82652509652509,5.90157799
TUCSON INTL AP,AZ,32.1314,-110.9553,776.9,74.97946564885495,10.196855900000001
TUCUMCARI MUNI AP,NM,35.1822,-103.6031,1239.0,64.46254826254825,12.81496755
TULSA INTL AP,OK,36.1994,-95.8872,198.1,66.11,35.50001917
TULSA R L JONES JR AP,OK,36.0394,-95.9844,194.5,65.92030769230769,36.08269665
TUPELO RGNL AP,MS,34.2622,-88.7714,110.0,67.18896946564885,38.34254039
TUSCALOOSA MUNI AP,AL,33.2119,-87.6161,45.7,68.38942307692308,49.91734979
TWIN FALLS SUN VLY RGNL AP,ID,42.4819,-114.4869,1265.2,53.452664092664094,7.53937415
TYLER POUNDS FLD,TX,32.3542,-95.4025,165.8,70.87134615384615,31.71261555
Tahoe City Cross,CA,39.17,-120.15,2071.7,46.9625,56.17325868
Taos Powderhorn,NM,36.58,-105.46,3370.2,40.58114068441065,30.748048100000002
Taylor Butte,OR,42.69,-121.43,1533.1,47.500454545454545,20.641743430000002
Taylor Canyon,NV,41.23,-116.03,1889.8,46.19409090909091,13.15748742
Taylor Green,OR,45.08,-117.55,1749.6,46.142272727272726,27.73229844
Telaquana Lake,AK,60.98,-153.92,388.6,34.685,15.56300053
Temple Fork,UT,41.79,-111.55,2257.3,46.69386363636364,27.09056581
Tepee Creek,MT,44.79,-111.71,2438.4,40.53909090909091,18.125994040000002
Thaynes Canyon,UT,40.62,-111.53,2813.3,43.62227272727273,31.9685212
Thistle Flat,UT,39.24,-111.52,2699.9,45.68272727272727,22.47639009
Three Creeks Meadow,OR,44.14,-121.64,1734.3,45.876363636363635,34.89371963
Thumb Divide,WY,44.37,-110.58,2432.3,38.05771863117871,27.66143226
Tie Creek,WY,44.81,-107.41,2094.0,43.10409090909091,25.830722610000002
Timber Creek,WY,44.03,-109.18,2423.2,42.09159090909091,21.16536576
Timberline,UT,39.68,-110.43,2662.7,42.931590909090914,19.45670342
Tipton,OR,44.66,-118.43,1569.7,46.71621621621622,19.53938063
Tizer Basin,MT,46.35,-111.85,2097.0,41.85022727272727,14.236228160000001
Toe Jam,NV,41.32,-116.34,2347.0,43.545227272727274,35.0787591
Togwotee Pass,WY,43.75,-110.06,2920.0,36.407272727272726,37.039390080000004
Tokositna Valley,AK,62.63,-150.78,259.1,37.193409090909086,34.36616029
Tony Grove Lake,UT,41.9,-111.63,2582.9,43.79992395437262,62.18507295
Tony Grove RS,UT,41.89,-111.57,1930.0,46.61204545454545,27.50001485
Touchet,WA,46.12,-117.85,1685.5,45.60363636363637,43.271676910000004
Townsend Creek,WY,42.7,-108.9,2651.8,40.86636363636364,30.85041036
Tres Ritos,NM,36.13,-105.53,2621.3,47.15272727272727,21.8504055
Trial Lake,UT,40.68,-110.95,3045.6,38.95795454545454,35.75986183
Trinchera,CO,37.35,-105.23,3310.1,41.330000000000005,20.24410542
Trinity,WA,48.07,-120.85,893.1,46.06669201520913,37.77167394
Trinity Mtn.,ID,43.63,-115.44,2368.3,42.070454545454545,59.28743359
Triple Peak,WY,42.76,-110.59,2590.8,38.442499999999995,33.77167178
Trough,WA,47.23,-120.29,1670.3,43.532272727272726,21.84646849
Trout Creek,UT,40.74,-109.67,2901.1,40.79272727272728,22.559067300000002
Truckee #2,CA,39.3,-120.18,1983.9,47.95727272727272,56.77955822
Turnagain Pass,AK,60.78,-149.18,573.0,39.66227272727273,38.25986318
Twelvemile Creek,MT,46.14,-114.45,1706.9,43.555454545454545,34.53938873
Twin Lakes,MT,46.14,-114.51,1950.7,42.48772727272728,45.26774098
UKIAH MUNI AP,CA,39.1258,-123.2008,183.2,62.972115384615385,34.53938873
Upper Joes Valley,UT,39.42,-111.25,2646.0,43.42250000000001,18.76378966
Upper San Juan,CO,37.49,-106.84,3109.0,40.29159090909091,38.05907567
Upper Taylor,CO,38.99,-106.75,3243.1,38.06545454545455,25.44489563
Upper Tsaina River,AK,61.19,-145.65,533.4,33.25727272727273,23.6614301
Upper Wheeler,WA,47.29,-120.37,1319.8,44.23318181818182,21.37009028
Usu Doc Daniel,UT,41.86,-111.51,2520.7,41.70704545454545,50.586641490000005
Ute Creek,CO,37.61,-105.37,3246.1,39.485,29.94489806
VACAVILLE NUT TREE AP,CA,38.3775,-121.9575,33.2,66.02692307692308,37.42521706
VALDOSTA RGNL AP,GA,30.7825,-83.2767,60.4,70.82186770428017,34.71261717
VALENTINE MILLER FLD,NE,42.8783,-100.55,789.4,54.372213740458015,13.98819653
VALPARAISO PORTER CO MUNI AP,IN,41.4525,-87.0058,234.7,56.117558139534886,24.41339901
VAN NUYS AP,CA,34.2097,-118.4892,234.7,68.98687258687258,11.72441578
VANCOUVER PEARSON AP,WA,45.6208,-122.6572,9.1,56.19580769230769,29.37796862
VERNAL MUNICIPAL AP,UT,40.4422,-109.5144,1603.2,53.23722007722008,6.01968829
VERO BEACH INTL AP,FL,27.6531,-80.2428,8.5,75.47893129770992,31.43308784
VICHY ROLLA NATIONAL AP,MO,38.1311,-91.7683,343.5,60.03431297709923,38.73624139
VICTORIA RGNL AP,TX,28.8614,-96.9303,35.1,74.56725190839694,40.4330927
VINEYARD HAVEN AP,MA,41.3931,-70.615,20.7,52.98848837209302,34.5669478
Vacarro Spring,NV,39.45,-115.98,2388.4,48.34931818181818,18.86615192
Vail Mountain,CO,39.62,-106.38,3139.4,41.44590909090909,17.25985184
Vallecito,CO,37.49,-107.51,3316.2,41.7984090909091,22.153555270000002
Vernon Creek,UT,39.94,-112.41,2255.8,48.70727272727272,21.07481453
Vienna Mine,ID,43.8,-114.85,2731.0,40.18318181818182,45.07089048
Virginia Lakes Ridge,CA,38.07,-119.23,2878.8,42.66227272727273,40.0787618
WACO RGNL AP,TX,31.6189,-97.2283,152.4,71.33652671755726,28.72048795
WALLA WALLA RGNL AP,WA,46.0947,-118.2869,355.4,57.50244186046511,12.40945552
WALLOPS ISLAND FLIGHT FAC,VA,37.9406,-75.4631,11.6,60.95458015267176,37.02364204
WASHINGTON DC DULLES AP,VA,38.9408,-77.4636,88.4,60.20057251908397,34.77954634
WASHINGTON REAGAN AP,VA,38.8483,-77.0342,3.0,63.15099236641222,31.10631601
WATERLOO MUNI AP,IA,42.5544,-92.4011,264.6,53.02633587786259,23.05119355
WATERTOWN INTL AP,NY,43.9922,-76.0217,96.9,48.87119230769231,31.99608027
WATERTOWN RGNL AP,SD,44.9047,-97.1494,532.8,48.00926923076923,15.59449661
WATSONVILLE MUNI AP,CA,36.9358,-121.7886,48.8,58.5725,30.51970152
WAUSAU DWTN AP,WI,44.9258,-89.6256,360.0,47.72715384615385,30.8267883
WEEDON FLD AP,AL,31.9514,-85.1289,86.9,70.70903474903474,51.16931897
WELLSVILLE MUNI AP,NY,42.1094,-77.9919,647.4,51.28023255813953,27.38190455
WENATCHEE PANGBORN AP,WA,47.3978,-120.2014,374.6,53.87242307692308,7.07480697
WEST CHICAGO DUPAGE AP,IL,41.9144,-88.2464,229.8,53.699,26.771668000000002
WEST MEMPHIS MUNI AP,AR,35.135,-90.2344,65.2,65.92203846153846,29.81103972
WEST PALM BEACH INTL AP,FL,26.6847,-80.0994,5.8,77.50702290076336,38.89372179
WEST PLAINS MUNI AP,MO,36.8781,-91.9025,372.8,61.869615384615386,42.27167637
WESTCHESTER CO AP,NY,41.0669,-73.7075,115.5,55.12364705882353,28.20473964
WESTERLY STATE AP,RI,41.3497,-71.7989,24.7,54.192818532818535,29.88977992
WESTFIELD BARNES MUNI AP,MA,42.1578,-72.7161,82.6,52.32061538461539,27.6771803
WESTHAMPTN GABRESKI AP,NY,40.8436,-72.6322,20.4,52.54505882352941,26.22836062
WHEELING OHIO CO AP,WV,40.1764,-80.6472,359.4,56.275769230769235,35.68899565
WHIDBEY ISLAND NAS,WA,48.35,-122.6667,14.3,52.6676833976834,10.86221059
WHITEFIELD MT WASHINGTON AP,NH,44.3675,-71.545,327.4,45.775907335907334,28.30316489
WICHITA,KS,37.6544,-97.4425,406.9,62.367099236641224,27.70080236
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310.0,67.5592748091603,20.10631007
WICHITA JABARA AP,KS,37.7461,-97.2211,433.1,61.655692307692306,22.88977614
WILKES-BARRE INTL AP,PA,41.3336,-75.7269,283.5,54.65251908396946,31.78741874
WILLIAMSPORT,PA,41.2433,-76.9217,158.5,55.60954198473283,37.27561068
WILLIMANTIC WINDHAM AP,CT,41.7419,-72.1836,75.3,54.56369230769231,26.75591996
WILLISTON SLOULIN INTL AP,ND,48.1739,-103.6367,579.7,48.74790076335878,10.74410029
WILMINGTON INTL AP,NC,34.2675,-77.8997,10.1,68.15853846153847,51.161444949999996
WILMINGTON NEW CASTLE CO AP,DE,39.6728,-75.6008,24.1,59.34282442748091,33.228364400000004
WINDHAM 2NW,ME,43.8567,-70.4664,104.5,50.02606177606177,33.1102541
WINFIELD STROTHER FLD AP,KS,37.1681,-97.0369,350.5,63.06772200772201,31.20474126
WINNEMUCCA MUNI AP,NV,40.9017,-117.8081,1309.4,56.170839694656486,6.97244471
WINNER WILEY FLD,SD,43.3906,-99.8422,619.4,55.36123076923077,14.980323049999999
WINSLOW MUNI AP,AZ,35.0281,-110.7208,1489.3,62.244122137404574,4.25984482
WINSTON SALEM RYNLDS AP,NC,36.1336,-80.2222,295.7,63.68976744186046,36.82285453
WINTER HAVEN GILBERT AP,FL,28.0622,-81.7542,44.5,76.31842307692308,35.99214542
WISCASSET AP,ME,43.9636,-69.7117,20.7,49.167153846153845,15.74410299
WISCONSIN RAPIDS ALEXANDER FLD,WI,44.3592,-89.8369,310.6,49.381076923076925,25.41733656
WOLF POINT INTL AP,MT,48.0944,-105.5744,605.3,48.637884615384614,3.58661611
WOOSTER WAYNE CO AP,OH,40.8731,-81.8867,346.6,54.122,30.76379614
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,50.74232824427481,31.64174937
WORLAND,WY,43.9658,-107.9508,1271.6,50.23988326848249,6.54331062
Wager Gulch,CO,37.88,-107.36,3383.3,39.133863636363635,19.55906568
Waldron,MT,47.92,-112.79,1706.9,42.52045454545454,20.145680170000002
Ward Creek #3,CA,39.14,-120.22,2028.4,45.02,100.09454224
Ward Mountain,NV,39.13,-114.96,2804.2,44.63695817490495,18.25591537
Warm Springs,MT,46.27,-113.16,2377.4,38.95727272727272,32.11812758
Waterhole,WA,47.94,-123.43,1527.0,39.695,44.24018137
Webster Flat,UT,37.58,-112.9,2805.1,45.05204545454546,26.452770190000003
Wesner Springs,NM,35.78,-105.54,3389.4,42.673863636363635,25.75198241
West Branch,ID,45.07,-116.45,1694.7,45.937045454545455,37.1653744
West Yellowstone,MT,44.66,-111.09,2042.2,42.42159090909091,20.35827871
Wheeler Peak,NV,39.01,-114.31,3084.6,40.44022727272727,26.16536846
Whiskey Creek,MT,44.61,-111.15,2072.6,40.010681818181816,24.940958350000002
Whiskey Park,WY,41.0,-106.91,2728.0,40.47636363636364,28.0708813
White Elephant,ID,44.53,-111.41,2350.0,42.059467680608364,41.08269935
White Mill,MT,45.05,-109.91,2651.8,37.49340909090909,35.362223820000004
White Pass E.S.,WA,46.64,-121.38,1353.3,42.06772727272727,30.854347370000003
White River #1,UT,39.96,-110.99,2633.8,44.80727272727273,20.73229466
Widtsoe #3,UT,37.84,-111.88,2938.3,44.37977272727273,19.16536468
Wild Basin,CO,40.2,-105.6,2913.9,42.208181818181814,31.330725580000003
Wildhorse Divide,ID,42.76,-112.48,1978.2,45.48568181818182,28.55119652
Willow Creek,WY,42.82,-110.84,2554.2,42.45167938931298,44.661441440000004
Willow Creek Pass,CO,40.35,-106.09,2907.8,38.9,19.12599458
Willow Park,CO,40.43,-105.73,3261.4,36.70249999999999,31.55513515
Wilson Creek,ID,42.01,-115.0,2170.2,45.28386363636364,22.86615408
Windy Peak,WY,42.28,-105.58,2407.9,44.744410646387834,18.22441929
Wolf Creek,OR,45.07,-118.15,1716.0,45.04727272727273,21.047255460000002
Wood Creek,MT,47.45,-112.81,1816.6,42.68204545454545,21.24804297
Workman Creek,AZ,33.81,-110.92,2103.1,54.830000000000005,25.17324194
Wrigley Creek,UT,39.13,-111.35,2792.6,43.14090909090909,20.55512921
YAKIMA AIR TERMINAL,WA,46.5683,-120.5428,324.3,56.30927480916031,7.83071289
YAKUTAT STATE AP,AK,59.5119,-139.6711,10.1,42.92229007633588,82.7165801
YELLOWSTONE LAKE,WY,44.5444,-110.4211,2388.1,36.44530769230769,24.1732414
YORK AP,PA,39.9181,-76.8742,148.1,56.50734615384615,27.4015896
YOUNGSTOWN RGNL AP,OH,41.2544,-80.6739,359.7,54.456717557251906,33.5433252
YUMA MCAS,AZ,32.65,-114.6167,64.9,79.86779069767442,2.24015869
Yankee Reservoir,UT,37.75,-112.78,2654.2,45.40038167938931,21.86615354
Younts Peak,WY,43.93,-109.82,2545.1,40.92977272727273,33.858286
